
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
8638.26,um^3,Cell,1,ATM,0,
8219.82,um^3,Cell,1,ATM,1,
1930.03,um^3,Cell,1,TVC,2,
1828.11,um^3,Cell,1,TVC,3,
1326.36,um^3,Cell,1,TVC,4,
1354.54,um^3,Cell,1,TVC,5,
