
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
5.34029,um,Nucleus,1,ATM,0,100000000,
5.69628,um,Nucleus,1,ATM,1,100000001,
4.08519,um,Nucleus,1,TVC,2,100000002,
4.57066,um,Nucleus,1,TVC,3,100000003,
3.32478,um,Nucleus,1,TVC,4,100000004,
3.56639,um,Nucleus,1,TVC,5,100000005,
