
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
40012.1,65003.9,24.5577,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
40047,64998.4,28.9901,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
39979.3,65078.6,42.643,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
39974.5,65093,43.1497,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
39970.1,65075.8,49.852,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
39967.6,65094.1,47.5365,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
