
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40013.4,65003.5,24.5113,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,0,
40047.8,64998.5,29.1483,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,1,
39979,65079.5,42.8141,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
39974.7,65092.2,43.316,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
39970.5,65076.7,49.6301,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
39967.9,65093.6,47.3541,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
