
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.14997,um,Cell,1,TVC,0,
6.6914,um,Cell,1,TVC,1,
5.75354,um,Cell,1,TVC,2,
7.2505,um,Cell,1,TVC,3,
6.56479,um,Cell,1,ATM,8,
7.16523,um,Cell,1,ATM,9,
