
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
2.40079,um,Nucleus,1,TVC,0,100000000,
3.33541,um,Nucleus,1,TVC,2,100000002,
2.68651,um,Nucleus,1,TVC,5,100000005,
3.86195,um,Nucleus,1,TVC,7,100000007,
5.00931,um,Nucleus,1,ATM,8,100000008,
5.34256,um,Nucleus,1,ATM,12,100000012,
