
Cell Ellipsoid Axis B
 ==================== 
Cell Ellipsoid Axis B X,Cell Ellipsoid Axis B Y,Cell Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.0321475,0.175239,-0.984001,um,Cell,Cell Ellipsoid Axis B,1,ATM,8,
0.433277,0.137142,-0.890765,um,Cell,Cell Ellipsoid Axis B,1,ATM,12,
0.444908,0.888074,0.115679,um,Cell,Cell Ellipsoid Axis B,1,TVC,0,
0.857023,-0.447077,-0.256193,um,Cell,Cell Ellipsoid Axis B,1,TVC,2,
0.341402,-0.938457,-0.0523809,um,Cell,Cell Ellipsoid Axis B,1,TVC,5,
0.856582,-0.509341,0.0826939,um,Cell,Cell Ellipsoid Axis B,1,TVC,7,
