
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
4957.42,um^2,Cell,1,ATM,0,
4133.14,um^2,Cell,1,ATM,1,
875.8,um^2,Cell,1,TVC,2,
1337.67,um^2,Cell,1,TVC,3,
1661.17,um^2,Cell,1,TVC,4,
2439.46,um^2,Cell,1,TVC,5,
