
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
46.7791,um,Surface,1,ATMgroup,0,
19.4088,um,Surface,1,TVCgroup,2,
