
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.52503,um,Surface,1,TVCgroup,0,
8.38404,um,Surface,1,ATMgroup,4,
