
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
1706.74,um^3,Cell,1,TVC,0,
1804.74,um^3,Cell,1,TVC,1,
697.149,um^3,Cell,1,TVC,2,
5821.5,um^3,Cell,1,ATM,3,
3991.57,um^3,Cell,1,ATM,4,
1066.25,um^3,Cell,1,TVC,7,
