
Nucleus Distance from Origin
 ==================== 
Nucleus Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
68255.2,um,Nucleus,Nucleus Distance from Origin,1,ATM,3,100000003,
68253.2,um,Nucleus,Nucleus Distance from Origin,1,ATM,4,100000004,
68311.1,um,Nucleus,Nucleus Distance from Origin,1,TVC,0,100000000,
68319.3,um,Nucleus,Nucleus Distance from Origin,1,TVC,1,100000001,
68314.2,um,Nucleus,Nucleus Distance from Origin,1,TVC,2,100000002,
68325.6,um,Nucleus,Nucleus Distance from Origin,1,TVC,7,100000007,
