
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.362486,0.77426,-0.518774,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.975726,-0.21272,-0.0520462,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
