
Nucleus Ellipsoid Axis A
 ==================== 
Nucleus Ellipsoid Axis A X,Nucleus Ellipsoid Axis A Y,Nucleus Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-0.272173,0.957132,-0.0990975,um,Nucleus,Nucleus Ellipsoid Axis A,1,ATM,0,100000000,
0.421458,-0.89779,0.127849,um,Nucleus,Nucleus Ellipsoid Axis A,1,ATM,1,100000001,
0.846547,0.530815,-0.0399155,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,2,100000002,
0.833629,-0.543042,-0.100835,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,3,100000003,
0.821181,-0.559272,-0.113475,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,4,100000004,
-0.992472,-0.0778678,-0.0945301,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,5,100000005,
