
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37757.7,44378.2,54.8699,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,3,
37776.1,44359.8,55.6993,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,4,
37830.8,44302.1,49.7188,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,0,
37825.1,44291.3,49.9546,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,1,
37823.3,44304.4,51.4618,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,2,
