
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.19559,um,Surface,1,TVCgroup,0,
6.40063,um,Surface,1,ATMgroup,4,
