
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.6966,23.1794,57.6562,um,Cell,Cell BoundingBoxOO Length,1,ATM,4,
17.6872,25.5357,44.988,um,Cell,Cell BoundingBoxOO Length,1,ATM,5,
10.4435,15.7124,19.987,um,Cell,Cell BoundingBoxOO Length,1,TVC,0,
12.7169,15.9786,24.379,um,Cell,Cell BoundingBoxOO Length,1,TVC,1,
19.1792,23.4386,26.0674,um,Cell,Cell BoundingBoxOO Length,1,TVC,2,
17.6662,24.1421,32.394,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
