
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
51.0905,um,Surface,1,ATMgroup,0,
12.0428,um,Surface,1,TVCgroup,3,
