
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
40147.9,80508.3,99.5817,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
40188.4,80553.1,77.2589,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
