
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.03482,um,Surface,1,TVCgroup,0,
7.88513,um,Surface,1,ATMgroup,4,
