
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.795879,-0.493301,0.351042,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
-0.487057,-0.670398,-0.559769,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
