
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
100.194,35.3263,24.2718,um,Surface,Position,1,ATMgroup,0,
52.0717,52.9935,23.4985,um,Surface,Position,1,TVCgroup,2,
