
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.912775,0.405239,0.0512218,um,Cell,Cell Ellipsoid Axis C,1,ATM,0,
0.993482,1.85135e-05,0.113987,um,Cell,Cell Ellipsoid Axis C,1,ATM,1,
0.673259,-0.677835,0.295401,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
0.535629,-0.322235,0.780555,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
0.656654,-0.752312,0.053226,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
