
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
5.13342,um,Nucleus,1,ATM,0,100000000,
5.14594,um,Nucleus,1,ATM,1,100000001,
4.39092,um,Nucleus,1,TVC,2,100000002,
5.25813,um,Nucleus,1,TVC,3,100000003,
3.94074,um,Nucleus,1,TVC,4,100000004,
