
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
4992.32,um^3,Cell,1,ATM,0,
1186.31,um^3,Cell,1,TVC,2,
2091.33,um^3,Cell,1,TVC,4,
2557.35,um^3,Cell,1,TVC,5,
1082.67,um^3,Cell,1,TVC,8,
3428.95,um^3,Cell,1,TVC,9,
