
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
47009.3,72955.6,34.9599,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
46939.2,72977,20.9789,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
