
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
15.334,25.0748,63.0588,um,Cell,Cell BoundingBoxOO Length,1,ATM,8,
13.724,23.2349,66.8589,um,Cell,Cell BoundingBoxOO Length,1,ATM,10,
14.2498,17.9667,16.2357,um,Cell,Cell BoundingBoxOO Length,1,TVC,0,
18.7196,18.2082,22.4434,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
12.5386,15.4619,25.9259,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
14.2154,19.1804,29.263,um,Cell,Cell BoundingBoxOO Length,1,TVC,6,
