
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.354063,,Cell,1,TVC,0,
0.19994,,Cell,1,TVC,3,
0.32426,,Cell,1,TVC,4,
0.338721,,Cell,1,TVC,6,
0.154677,,Cell,1,ATM,8,
0.12925,,Cell,1,ATM,10,
