
Nucleus Center of Image Mass Ch=2 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
48999.5,77649.2,131.585,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,10,100000010,
48987.3,77675.2,132.127,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,11,100000011,
48917.1,77688.8,102.718,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,3,100000003,
48922.9,77692.6,102.273,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,5,100000005,
48914.2,77687.4,108.722,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,6,100000006,
48926.3,77691.7,112.699,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,8,100000008,
