
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.452341,,Cell,1,ATM,0,
0.486387,,Cell,1,ATM,1,
0.335019,,Cell,1,ATM,2,
0.403513,,Cell,1,ATM,3,
0.456917,,Cell,1,ATM,4,
0.169566,,Cell,1,ATM,5,
