
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38992.5,79021.1,51.3996,um,Surface,2,Center of Image Mass,Image 1,1,ATM,6,
38981.2,79033.6,79.6154,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
