
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.245239,-0.961766,-0.121915,um,Surface,Ellipsoid Axis C,1,ATMgroup,3,
0.815856,0.494715,0.299392,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
