
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.428357,,Cell,1,TVC,0,
0.357895,,Cell,1,TVC,1,
0.404719,,Cell,1,ATM,2,
0.460853,,Cell,1,ATM,3,
0.500114,,Cell,1,ATM,4,
0.191388,,Cell,1,ATM,5,
