
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.381535,-0.923666,-0.035674,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
-0.999206,-0.0217089,-0.0333995,um,Surface,Ellipsoid Axis C,1,TVCgroup,1,
