
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45294.3,28273.7,29.1938,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
45217,28328.2,21.0085,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
