
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.536933,,Nucleus,1,ATM,0,100000000,
0.603818,,Nucleus,1,ATM,1,100000001,
0.627262,,Nucleus,1,TVC,2,100000002,
0.635518,,Nucleus,1,TVC,3,100000003,
0.624467,,Nucleus,1,TVC,4,100000004,
0.645152,,Nucleus,1,TVC,5,100000005,
