
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.75307,um,Nucleus,1,ATM,2,100000000,
2.47852,um,Nucleus,1,ATM,3,100000001,
3.61482,um,Nucleus,1,ATM,4,100000002,
2.21438,um,Nucleus,1,TVC,5,100000003,
2.46382,um,Nucleus,1,TVC,6,100000004,
3.06116,um,Nucleus,1,TVC,7,100000005,
3.1862,um,Nucleus,1,TVC,8,100000006,
