
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
18.3578,um,Surface,1,TVCgroup,0,
20.7849,um,Surface,1,ATMgroup,4,
