
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.467417,,Cell,1,TVC,0,
0.507523,,Cell,1,TVC,1,
0.563948,,Cell,1,TVC,2,
0.41326,,Cell,1,ATM,3,
0.475237,,Cell,1,ATM,4,
0.529311,,Cell,1,TVC,5,
