
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.581582,,Cell,1,TVC,0,
0.693353,,Cell,1,TVC,1,
0.519439,,Cell,1,TVC,2,
0.535091,,Cell,1,ATM,3,
0.466235,,Cell,1,ATM,4,
0.257671,,Cell,1,TVC,5,
