
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.289584,-0.303685,-0.907698,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
-0.18669,0.0681796,-0.98005,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
