
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
1174.37,um^3,Cell,1,TVC,1,
2271.46,um^3,Cell,1,TVC,2,
956.087,um^3,Cell,1,TVC,3,
1933.07,um^3,Cell,1,TVC,4,
6605.77,um^3,Cell,1,ATM,6,
7234.4,um^3,Cell,1,ATM,10,
