
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.79807,um,Surface,1,TVCgroup,0,
5.68809,um,Surface,1,ATMgroup,3,
