
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
38082.2,55466.2,13.6364,um,Surface,Position,1,ATMgroup,0,
38064.9,55467.9,0.087397,um,Surface,Position,1,TVCgroup,2,
