
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.505431,-0.180871,-0.843697,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
-0.173224,-0.805143,0.56722,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
