
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38082.2,55466.2,13.6364,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
38064.9,55467.9,0.087397,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
