
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38082,55466,13.8065,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
38065.4,55467.8,-0.203098,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
