
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
44006.3,51803.5,-12.8261,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,4,
43969.5,51826.9,-5.86099,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,5,
44032.5,51751,11.8683,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,8,
44043.4,51750.7,11.8249,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,10,
44034.1,51744.3,12.7949,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,12,
44038.2,51757.5,11.7928,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,13,
