
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
4520.18,um^2,Cell,1,ATM,2,
5065.97,um^2,Cell,1,ATM,6,
986.249,um^2,Cell,1,TVC,8,
1090.75,um^2,Cell,1,TVC,9,
1564.56,um^2,Cell,1,TVC,10,
1555.86,um^2,Cell,1,TVC,11,
