
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.413927,,Cell,1,TVC,0,
0.378533,,Cell,1,TVC,1,
0.415727,,Cell,1,TVC,2,
0.244415,,Cell,1,TVC,3,
0.375047,,Cell,1,ATM,4,
0.525636,,Cell,1,ATM,5,
