
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
5.95368,um,Nucleus,1,ATM,2,100000000,
5.96931,um,Nucleus,1,ATM,3,100000001,
3.60165,um,Nucleus,1,TVC,4,100000002,
2.66678,um,Nucleus,1,TVC,5,100000003,
3.79593,um,Nucleus,1,TVC,6,100000004,
2.86684,um,Nucleus,1,TVC,7,100000005,
