
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.47934,um,Surface,1,TVCgroup,0,
6.85709,um,Surface,1,ATMgroup,1,
