
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.785494,0.047556,0.617039,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.985195,0.120162,-0.122281,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
