
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
17.5394,um,Surface,1,TVCgroup,0,
50.0709,um,Surface,1,ATMgroup,4,
