
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.0686575,0.11366,-0.991145,um,Surface,Ellipsoid Axis A,1,ATMgroup,2,
0.24668,0.961053,0.124605,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
