
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
12.5302,um,Surface,1,TVCgroup,0,
54.8518,um,Surface,1,ATMgroup,2,
