
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
88.0748,48.3603,193.387,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
70.0255,123.34,189.089,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
