
Nucleus Distance from Center of Mass to Cell Membrane
 ==================== 
Nucleus Distance from Center of Mass to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
2.96385,um,Nucleus,1,TVC,0,100000000,
3.31042,um,Nucleus,1,TVC,1,100000001,
5.18661,um,Nucleus,1,TVC,2,100000002,
5.35167,um,Nucleus,1,ATM,3,100000003,
4.72964,um,Nucleus,1,TVC,4,100000004,
4.9341,um,Nucleus,1,ATM,5,100000005,
3.23659,um,Nucleus,1,ATM,6,100000006,
