
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-0.148438,0.914063,-1.12517,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,3,100000003,
-5.96484,1.9375,-1.22155,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,5,100000005,
-2.16016,-3.76953,-0.36927,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,6,100000006,
0.707031,-1.11719,-0.983604,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,0,100000000,
-0.253906,0.199219,-1.04331,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,1,100000001,
0.855469,-1.23047,-1.42441,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,2,100000002,
0.425781,0.0820313,-1.57726,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,4,100000004,
