
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
52.1445,96.8164,38.1517,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
33.0469,30.7539,18.2281,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
