
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
7.31625,9.51796,13.5431,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,9,100000009,
6.83078,8.50904,11.8415,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,10,100000010,
4.06723,4.53954,8.85192,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,4,100000004,
6.84037,9.77378,11.9332,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,7,100000007,
3.73606,5.34603,7.85907,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,8,100000008,
