
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.298674,,Cell,1,TVC,4,
0.176849,,Cell,1,TVC,7,
0.250818,,Cell,1,TVC,8,
0.447866,,Cell,1,ATM,9,
0.496968,,Cell,1,ATM,10,
