
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37850.4,59527.5,17.2331,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,9,
37858,59557.8,20.1228,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,10,
37812.8,59559.4,3.84501,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
37815.1,59549.7,11.7311,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,7,
37806.2,59554.3,15.7421,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,8,
