
Nucleus Center of Image Mass Ch=1 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
37853.1,59529.8,18.0261,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,9,100000009,
37856.9,59556.9,20.1353,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,10,100000010,
37812.7,59560.1,3.00669,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,4,100000004,
37815.4,59549.7,9.96572,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,7,100000007,
37806.5,59555.2,12.5844,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,8,100000008,
